naics_code,naics_description,product_service_code,naics_description,contracting_agency_id,contracting_agency_name,contracting_office_id,contracting_office_name,contracting_department_id,contracting_department_name,major_command_code,major_command_id,major_command_name,date_signed,period_of_performance,last_date_order,completion_date,type_of_set_aside,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/1/2022,6/7/2021,,10/7/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/23/2022,9/24/2018,,9/23/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,9/8/2022,9/23/2019,,3/22/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,11/14/2022,8/3/2020,,8/2/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,11/23/2022,9/28/2016,,9/28/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/29/2022,6/7/2021,,10/7/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,1/24/2023,5/11/2016,,9/11/2019,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/13/2023,9/23/2019,,3/22/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/28/2023,9/24/2018,,9/23/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,4/10/2023,9/23/2019,,3/22/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,4/18/2023,9/16/2015,,1/15/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/10/2023,8/3/2020,,2/2/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/14/2023,6/7/2021,,10/7/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/23/2023,9/24/2018,,9/23/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/23/2023,6/7/2021,,9/30/2025,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,10/19/2020,8/31/2017,,8/30/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,11/17/2020,9/20/2016,,9/26/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/17/2021,9/20/2016,,9/26/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/18/2021,5/17/2017,,5/17/2020,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/1/2021,5/18/2015,,3/17/2017,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,4/14/2021,1/4/2019,,9/29/2021,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,4/29/2021,5/17/2017,,5/17/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/11/2021,9/10/2019,,3/9/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/6/2021,9/1/2017,,8/31/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/12/2021,1/4/2019,,3/29/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/1/2021,9/10/2019,,3/9/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/1/2021,9/20/2016,,9/26/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,1/31/2022,9/10/2019,,3/9/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/22/2022,1/4/2019,,3/29/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/2/2022,9/1/2017,,8/31/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/7/2022,9/20/2016,,9/26/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/10/2022,5/17/2017,,5/17/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,6/13/2022,9/20/2016,,9/26/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/18/2022,8/18/2020,,8/17/2027,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/11/2022,9/1/2017,,8/31/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,9/6/2022,5/17/2017,,11/17/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/15/2022,1/4/2019,,3/29/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,1/9/2023,8/18/2020,,8/17/2027,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/13/2023,5/17/2017,,11/17/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/15/2023,5/17/2017,,11/17/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/30/2023,5/17/2017,,11/17/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,6/7/2023,5/18/2015,,3/17/2017,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/20/2023,8/31/2017,,2/29/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,10/1/2020,9/17/2018,,3/21/2021,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/31/2020,9/5/2017,,2/28/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/9/2021,9/17/2018,,3/21/2021,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/22/2021,6/28/2017,,2/8/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/19/2021,9/17/2018,,3/21/2021,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,9/16/2021,9/17/2018,,3/21/2021,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,10/25/2021,9/5/2017,,2/28/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/23/2022,9/16/2016,,9/22/2020,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/14/2023,6/18/2015,,4/30/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/31/2023,6/28/2017,,2/8/2018,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,10/6/2020,8/13/2020,,8/12/2025,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,10/13/2020,9/13/2018,,9/16/2025,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/8/2020,9/21/2018,,4/20/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/17/2021,9/21/2018,,4/20/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/17/2021,9/13/2018,,9/16/2025,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/25/2021,9/21/2018,,4/20/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/28/2021,8/13/2020,,8/12/2022,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/9/2021,9/27/2021,,9/26/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/15/2021,9/21/2018,,4/20/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,1/7/2022,9/27/2021,,9/26/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/5/2022,9/27/2021,,9/26/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,7/20/2022,8/13/2020,,8/12/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,8/3/2022,9/13/2018,,9/16/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,11/23/2022,8/13/2020,,8/12/2023,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,12/21/2022,9/21/2018,,4/20/2024,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,2/2/2023,9/13/2018,,9/16/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,3/9/2023,9/27/2021,,9/26/2026,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,R499,SUPPORT- PROFESSIONAL: OTHER,7530,CENTERS FOR MEDICARE AND MEDICAID SERVICES,75FCMC,OFC OF ACQUISITION AND GRANTS MGMT,7500,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",,,,5/23/2023,8/13/2020,,8/12/2023,,,
